,Positive,Negative
49,@TheBeatWithAri 1. Azar had his presser ten minutes before the market closed. I know he knew about this second COVID19 case. Can you find out? 2. Who pays to get checked out for COVID19. How much?,14 countries have been impacted by #coronavirus through #Iranians. Unconfirmed sources within Iran suggest that number of cases there is around six figures. This is really scary. The Iranian government is still hiding the number of victims. #COVID2019 #COVID19
50,"@chriscuomo Azar had his presser ten minutes before the market closed. These people, we can't trust them. And then he was in one hell of a hurry. He knew about this second COVID19 case. Can you find out?","@nytimes Please investigate: I'm sure that Azar knew about this second COVID19 case in CA before his presser, that he held ten minutes before the market closed. And then he was in one hell of a hurry."
51,"#Breaking: As #coronavirus spreads, Montreal researchers will trial an anti-viral treatment for #Covid19 in China that's proven successful at treating Ebola &amp; Zika. ""We believe that this particular drug interrupts the entry of viruses.."" ",$NWL has been crushed due to Covid19 supply chain worries. Current $0.92 dividend equals 6.19%. Does Icahn use this scare to increase his ownership? Whatcha think?
52,"@washingtonpost I noticed that Azar had his presser ten minutes before the market closed. These people, we can't trust them. And then he was in one hell of a hurry. He knew about this second COVID19 case. Can you find out?",The #COVID19 virus is not Trump’s fault. His lack of concern for the soon to be pandemic and previous cuts to the CDC and NSA is helping to create the #StockMarketCrash2020 though. Mulvaney and Don Jr. calling it a media hoax isn’t helping. Welcome to the Mad Hatter’s tea party.
53,"@acosta Azar had his presser ten minutes before the market closed. And then he was in one hell of a hurry. I'm positive he knew about this second COVID19 case. Can you find out? These people, we can't trust them.",Working hard to secure that grift money before they die off from #COVID19 
54,"@maddow I noticed that Azar had his presser ten minutes before the market closed. And then he was in one hell of a hurry. He knew about this second COVID19 case. Can you find out? These people, we can't trust them.","What's funny is, given how unbelievably inconsequential it is to vote, pretty much anywhere in the world, you would be better off staying at home than risk getting #COVID19 by voting, regardless of your candidate."
55,So another pratt walks into a uk gp surgery. Ffs! #COVID2019 #COVID19 #CoronavirusOutbreak,i think the covid19 thing is overblown a little 
56,"27 million people got the flu in 2019. 16,000 people died of it. If it was #COVID19 650,000 would have died from it. 40 times higher mortality rate.",#PSA There’s a rumor that you can get #COVID19 from drinking Corona beer floating around and some folks are dumb / racist enough to believe it. 1/2
57,Some countries use science and medicine to fight a pandemic. Donald Trump's solution? Tax Cuts. Seriously. #TrumpLiesAboutCoronavirus #TrumpCrash #Coronavid19 #COVID19 ,"Presumably they have sero-converted (have antibodies to COVID19) but are no longer infectious, as they no longer carry the virus, though they once did. Perhaps just a poor translation. "
58,Meanwhile we have minimal testing and US leadership calling it a hoax. #covid19 ,"The annual ""we are getting cleaner"" smoke and mirrors show of Legacy-auto in Geneva has been cancelled due to new national measures announced today by Swiss government in order to slow the spreading of #coronavirus/#CoVid19 in Switzerland. #Tesla #genevamotorshow"
