,Country/Region,only_date,size
0,Netherlands,2020-01-01,1
1,United Kingdom,2020-01-01,1
2,United Kingdom,2020-01-02,1
3,Gabon,2020-01-03,1
4,Japan,2020-01-03,2
5,Netherlands,2020-01-03,1
6,Canada,2020-01-04,1
7,Morocco,2020-01-05,1
8,Niger,2020-01-05,1
9,Saudi Arabia,2020-01-06,1
10,Mongolia,2020-01-06,1
11,South Africa,2020-01-06,1
12,Indonesia,2020-01-07,1
13,Australia,2020-01-07,1
14,United Kingdom,2020-01-08,2
15,Spain,2020-01-08,3
16,Malta,2020-01-08,1
17,China,2020-01-08,1
18,Australia,2020-01-08,1
19,Mongolia,2020-01-08,1
20,Brazil,2020-01-08,1
21,Mexico,2020-01-08,2
22,Switzerland,2020-01-08,1
23,Germany,2020-01-08,1
24,Eritrea,2020-01-08,1
25,Malaysia,2020-01-08,2
26,Canada,2020-01-08,4
27,Chile,2020-01-09,1
28,Italy,2020-01-09,1
29,Malta,2020-01-09,1
30,Kenya,2020-01-09,1
31,United Kingdom,2020-01-09,17
32,Greece,2020-01-09,1
33,Montenegro,2020-01-09,1
34,Armenia,2020-01-09,2
35,Saint Vincent and the Grenadines,2020-01-09,2
36,Japan,2020-01-09,4
37,Thailand,2020-01-09,1
38,Cuba,2020-01-09,1
39,Malaysia,2020-01-09,2
40,Bangladesh,2020-01-09,1
41,Brazil,2020-01-09,1
42,Israel,2020-01-09,1
43,Romania,2020-01-09,1
44,Namibia,2020-01-09,1
45,Switzerland,2020-01-09,10
46,Argentina,2020-01-09,2
47,Morocco,2020-01-09,3
48,South Korea,2020-01-09,1
49,Burkina Faso,2020-01-09,1
50,Canada,2020-01-09,31
51,Mexico,2020-01-09,3
52,Philippines,2020-01-09,6
53,Nigeria,2020-01-09,12
54,Singapore,2020-01-09,5
55,Australia,2020-01-09,4
56,Sweden,2020-01-09,3
57,Botswana,2020-01-09,1
58,Mongolia,2020-01-09,1
59,India,2020-01-09,6
60,Panama,2020-01-09,1
61,China,2020-01-09,6
62,South Africa,2020-01-09,1
63,Turkey,2020-01-09,2
64,Netherlands,2020-01-09,3
65,Gabon,2020-01-09,1
66,France,2020-01-09,4
67,Qatar,2020-01-09,1
68,Venezuela,2020-01-09,2
69,Nepal,2020-01-09,1
70,Pakistan,2020-01-09,2
71,Indonesia,2020-01-09,1
72,Germany,2020-01-09,1
73,Japan,2020-01-11,2
74,Norway,2020-01-11,1
75,Mali,2020-01-11,1
76,Australia,2020-01-11,2
77,Philippines,2020-01-11,5
78,Turkey,2020-01-11,1
79,Ghana,2020-01-11,2
80,Netherlands,2020-01-11,3
81,Nepal,2020-01-11,1
82,Belgium,2020-01-11,1
83,Thailand,2020-01-11,1
84,Canada,2020-01-11,24
85,Ireland,2020-01-11,3
86,Morocco,2020-01-11,1
87,Indonesia,2020-01-11,1
88,Finland,2020-01-11,1
89,Seychelles,2020-01-11,2
90,Sweden,2020-01-11,1
91,Mongolia,2020-01-11,2
92,Switzerland,2020-01-11,5
93,Chile,2020-01-11,2
94,Gabon,2020-01-11,5
95,United Kingdom,2020-01-11,17
96,Singapore,2020-01-11,3
97,Germany,2020-01-11,1
98,Tunisia,2020-01-11,3
99,China,2020-01-11,4
100,India,2020-01-11,9
101,Montenegro,2020-01-11,1
102,Cameroon,2020-01-11,2
103,Liberia,2020-01-11,1
104,Spain,2020-01-11,2
105,Malaysia,2020-01-11,3
106,Nigeria,2020-01-12,2
107,India,2020-01-12,2
108,Philippines,2020-01-12,4
109,Turkey,2020-01-12,2
110,Venezuela,2020-01-12,1
111,Mexico,2020-01-12,1
112,Indonesia,2020-01-12,4
113,Gabon,2020-01-12,1
114,United Kingdom,2020-01-12,1
115,Antigua and Barbuda,2020-01-12,1
116,Switzerland,2020-01-12,3
117,Tunisia,2020-01-12,2
118,Pakistan,2020-01-12,1
119,Japan,2020-01-12,1
120,Australia,2020-01-12,1
121,Malaysia,2020-01-12,1
122,Bhutan,2020-01-12,1
123,Kenya,2020-01-12,1
124,Vietnam,2020-01-12,1
125,Spain,2020-01-12,1
126,Romania,2020-01-12,1
127,Canada,2020-01-12,13
128,Japan,2020-01-13,3
129,Fiji,2020-01-13,1
130,Thailand,2020-01-13,4
131,France,2020-01-13,1
132,Turkey,2020-01-13,1
133,Nigeria,2020-01-13,1
134,Austria,2020-01-13,1
135,Malaysia,2020-01-13,2
136,Switzerland,2020-01-13,4
137,Liberia,2020-01-13,1
138,Cameroon,2020-01-13,1
139,Ghana,2020-01-13,1
140,Tunisia,2020-01-13,1
141,Gabon,2020-01-13,1
142,Chile,2020-01-13,1
143,China,2020-01-13,1
144,Canada,2020-01-13,9
145,Nepal,2020-01-13,2
146,Indonesia,2020-01-13,1
147,United Arab Emirates,2020-01-13,1
148,United Kingdom,2020-01-13,5
149,Philippines,2020-01-13,3
150,Morocco,2020-01-13,1
151,India,2020-01-13,4
152,Mexico,2020-01-13,1
153,Australia,2020-01-13,2
154,Seychelles,2020-01-13,1
155,Ireland,2020-01-14,1
156,Netherlands,2020-01-14,1
157,Bangladesh,2020-01-14,1
158,United Kingdom,2020-01-14,10
159,Canada,2020-01-14,15
160,Egypt,2020-01-14,2
161,Spain,2020-01-14,1
162,Morocco,2020-01-14,3
163,Sweden,2020-01-14,1
164,Argentina,2020-01-14,2
165,Cameroon,2020-01-14,2
166,New Zealand,2020-01-14,3
167,Nigeria,2020-01-14,2
168,Singapore,2020-01-14,1
169,India,2020-01-14,2
170,Switzerland,2020-01-14,5
171,Tunisia,2020-01-14,1
172,Gabon,2020-01-14,1
173,Japan,2020-01-14,1
174,Italy,2020-01-14,1
175,Fiji,2020-01-14,1
176,South Korea,2020-01-14,1
177,Belgium,2020-01-14,1
178,Uganda,2020-01-14,1
179,Philippines,2020-01-14,3
180,Turkey,2020-01-14,2
181,Malaysia,2020-01-14,4
182,Nepal,2020-01-14,2
183,Panama,2020-01-14,1
184,China,2020-01-14,3
185,Australia,2020-01-14,10
186,Thailand,2020-01-14,4
187,South Africa,2020-01-15,3
188,Turkey,2020-01-15,2
189,Ireland,2020-01-15,1
190,Mongolia,2020-01-15,1
191,Thailand,2020-01-15,3
192,Kuwait,2020-01-15,1
193,Singapore,2020-01-15,1
194,India,2020-01-15,7
195,Gabon,2020-01-15,1
196,France,2020-01-15,1
197,Canada,2020-01-15,12
198,Switzerland,2020-01-15,1
199,China,2020-01-15,2
200,Pakistan,2020-01-15,1
201,Antigua and Barbuda,2020-01-15,1
202,Cameroon,2020-01-15,2
203,Australia,2020-01-15,4
204,Argentina,2020-01-15,1
205,Nepal,2020-01-15,4
206,Philippines,2020-01-15,1
207,United Kingdom,2020-01-15,5
208,Jamaica,2020-01-15,1
209,Malaysia,2020-01-15,2
210,Spain,2020-01-15,4
211,Panama,2020-01-15,1
212,Maldives,2020-01-15,1
213,Rwanda,2020-01-15,1
214,Bangladesh,2020-01-16,1
215,Switzerland,2020-01-16,2
216,Mexico,2020-01-16,1
217,Nepal,2020-01-16,2
218,Morocco,2020-01-16,4
219,Mongolia,2020-01-16,1
220,Botswana,2020-01-16,1
221,Sweden,2020-01-16,1
222,Ukraine,2020-01-16,2
223,Venezuela,2020-01-16,2
224,Malaysia,2020-01-16,4
225,Sri Lanka,2020-01-16,1
226,Gabon,2020-01-16,2
227,Brazil,2020-01-16,1
228,Thailand,2020-01-16,5
229,Vietnam,2020-01-16,2
230,Norway,2020-01-16,1
231,Pakistan,2020-01-16,4
232,Portugal,2020-01-16,1
233,Singapore,2020-01-16,5
234,Ireland,2020-01-16,2
235,Turkey,2020-01-16,5
236,Panama,2020-01-16,4
237,South Africa,2020-01-16,2
238,Zimbabwe,2020-01-16,1
239,El Salvador,2020-01-16,1
240,Canada,2020-01-16,31
241,Philippines,2020-01-16,12
242,India,2020-01-16,15
243,Australia,2020-01-16,12
244,Ghana,2020-01-16,2
245,Qatar,2020-01-16,4
246,Japan,2020-01-16,19
247,Italy,2020-01-16,1
248,Argentina,2020-01-16,1
249,Indonesia,2020-01-16,1
250,Saudi Arabia,2020-01-16,1
251,United Kingdom,2020-01-16,23
252,Spain,2020-01-16,2
253,Nigeria,2020-01-16,4
254,Ecuador,2020-01-16,1
255,China,2020-01-16,2
256,Colombia,2020-01-16,1
257,France,2020-01-16,6
258,Cameroon,2020-01-16,2
259,Switzerland,2020-01-17,20
260,Sri Lanka,2020-01-17,4
261,Sweden,2020-01-17,2
262,Zimbabwe,2020-01-17,1
263,Israel,2020-01-17,1
264,Maldives,2020-01-17,1
265,Mali,2020-01-17,1
266,Qatar,2020-01-17,1
267,Gabon,2020-01-17,4
268,Brazil,2020-01-17,1
269,Morocco,2020-01-17,3
270,Argentina,2020-01-17,1
271,Ireland,2020-01-17,4
272,Tunisia,2020-01-17,2
273,Australia,2020-01-17,11
274,United Kingdom,2020-01-17,18
275,South Africa,2020-01-17,2
276,Ghana,2020-01-17,3
277,Botswana,2020-01-17,4
278,Uganda,2020-01-17,2
279,New Zealand,2020-01-17,1
280,Nigeria,2020-01-17,2
281,Cameroon,2020-01-17,2
282,Bahrain,2020-01-17,1
283,Mexico,2020-01-17,3
284,China,2020-01-17,8
285,Spain,2020-01-17,4
286,Colombia,2020-01-17,1
287,Singapore,2020-01-17,1
288,Japan,2020-01-17,9
289,Azerbaijan,2020-01-17,2
290,India,2020-01-17,84
291,Thailand,2020-01-17,11
292,Venezuela,2020-01-17,4
293,Ecuador,2020-01-17,2
294,Jamaica,2020-01-17,1
295,Malaysia,2020-01-17,2
296,Panama,2020-01-17,4
297,Fiji,2020-01-17,1
298,Peru,2020-01-17,1
299,Canada,2020-01-17,52
300,Egypt,2020-01-17,1
301,Philippines,2020-01-17,7
302,Nepal,2020-01-17,7
303,Turkey,2020-01-17,11
304,United Arab Emirates,2020-01-17,5
305,China,2020-01-18,2
306,Indonesia,2020-01-18,3
307,India,2020-01-18,44
308,Switzerland,2020-01-18,3
309,Sweden,2020-01-18,4
310,Burkina Faso,2020-01-18,1
311,Cameroon,2020-01-18,3
312,Kenya,2020-01-18,1
313,Luxembourg,2020-01-18,1
314,Tanzania,2020-01-18,1
315,Japan,2020-01-18,2
316,Thailand,2020-01-18,5
317,Jamaica,2020-01-18,2
318,Greece,2020-01-18,1
319,Turkey,2020-01-18,5
320,Italy,2020-01-18,2
321,Ghana,2020-01-18,3
322,Israel,2020-01-18,1
323,Ireland,2020-01-18,5
324,Brazil,2020-01-18,1
325,United Kingdom,2020-01-18,33
326,Tunisia,2020-01-18,1
327,Mali,2020-01-18,4
328,Canada,2020-01-18,64
329,Mexico,2020-01-18,2
330,Mongolia,2020-01-18,1
331,Vietnam,2020-01-18,1
332,Armenia,2020-01-18,2
333,Algeria,2020-01-18,1
334,Argentina,2020-01-18,3
335,Nigeria,2020-01-18,10
336,Somalia,2020-01-18,2
337,Gabon,2020-01-18,5
338,Sri Lanka,2020-01-18,6
339,Morocco,2020-01-18,1
340,Qatar,2020-01-18,1
341,South Africa,2020-01-18,3
342,Bahrain,2020-01-18,1
343,Nepal,2020-01-18,7
344,United Arab Emirates,2020-01-18,5
345,Belgium,2020-01-18,3
346,Bangladesh,2020-01-18,4
347,Netherlands,2020-01-18,4
348,Saudi Arabia,2020-01-18,1
349,Australia,2020-01-18,10
350,Spain,2020-01-18,4
351,Barbados,2020-01-18,1
352,Botswana,2020-01-18,1
353,Philippines,2020-01-18,6
354,Singapore,2020-01-18,2
355,Panama,2020-01-18,3
356,Bolivia,2020-01-18,1
357,Austria,2020-01-18,1
358,Seychelles,2020-01-18,3
359,Azerbaijan,2020-01-18,1
360,Panama,2020-01-19,1
361,Qatar,2020-01-19,1
362,United Kingdom,2020-01-19,24
363,Bahrain,2020-01-19,1
364,Philippines,2020-01-19,4
365,Malawi,2020-01-19,1
366,Russia,2020-01-19,1
367,Pakistan,2020-01-19,2
368,Fiji,2020-01-19,5
369,Vietnam,2020-01-19,1
370,Thailand,2020-01-19,3
371,Netherlands,2020-01-19,1
372,France,2020-01-19,1
373,Niger,2020-01-19,1
374,Colombia,2020-01-19,1
375,South Korea,2020-01-19,2
376,Norway,2020-01-19,1
377,United Arab Emirates,2020-01-19,5
378,Ireland,2020-01-19,1
379,Azerbaijan,2020-01-19,2
380,Kenya,2020-01-19,3
381,Nigeria,2020-01-19,4
382,Venezuela,2020-01-19,3
383,Japan,2020-01-19,3
384,Cameroon,2020-01-19,4
385,Canada,2020-01-19,40
386,Australia,2020-01-19,13
387,Spain,2020-01-19,4
388,Switzerland,2020-01-19,5
389,Ghana,2020-01-19,1
390,New Zealand,2020-01-19,3
391,Nepal,2020-01-19,1
392,Greece,2020-01-19,1
393,Sweden,2020-01-19,1
394,Mali,2020-01-19,1
395,Gabon,2020-01-19,1
396,Somalia,2020-01-19,2
397,China,2020-01-19,4
398,Morocco,2020-01-19,2
399,Brazil,2020-01-19,1
400,Mongolia,2020-01-19,1
401,India,2020-01-19,47
402,Turkey,2020-01-19,5
403,Chile,2020-01-19,2
404,Belgium,2020-01-19,1
405,Malaysia,2020-01-19,4
406,South Africa,2020-01-19,2
407,Indonesia,2020-01-19,1
408,Singapore,2020-01-19,5
409,Maldives,2020-01-19,1
410,Saudi Arabia,2020-01-19,2
411,Mexico,2020-01-19,1
412,Tunisia,2020-01-21,3
413,Philippines,2020-01-21,9
414,Thailand,2020-01-21,1
415,Georgia,2020-01-21,1
416,Spain,2020-01-21,1
417,Gabon,2020-01-21,8
418,Colombia,2020-01-21,5
419,Australia,2020-01-21,35
420,Panama,2020-01-21,5
421,Canada,2020-01-21,60
422,Singapore,2020-01-21,3
423,Japan,2020-01-21,4
424,Cameroon,2020-01-21,5
425,Azerbaijan,2020-01-21,1
426,Botswana,2020-01-21,1
427,India,2020-01-21,4
428,Mexico,2020-01-21,1
429,South Korea,2020-01-21,2
430,Malta,2020-01-21,1
431,Argentina,2020-01-21,3
432,Israel,2020-01-21,2
433,Jamaica,2020-01-21,2
434,United Kingdom,2020-01-21,14
435,Chile,2020-01-21,1
436,New Zealand,2020-01-21,1
437,Ghana,2020-01-21,5
438,Sri Lanka,2020-01-21,2
439,Niger,2020-01-21,1
440,Egypt,2020-01-21,1
441,Fiji,2020-01-21,4
442,Romania,2020-01-21,1
443,Turkey,2020-01-21,9
444,Morocco,2020-01-21,1
445,Germany,2020-01-21,2
446,Ireland,2020-01-21,2
447,Somalia,2020-01-21,2
448,Mali,2020-01-21,1
449,Greece,2020-01-21,2
450,Nigeria,2020-01-21,7
451,Venezuela,2020-01-21,1
452,Kuwait,2020-01-21,1
453,Romania,2020-01-22,3
454,Seychelles,2020-01-22,1
455,South Africa,2020-01-22,2
456,Panama,2020-01-22,3
457,South Korea,2020-01-22,2
458,Singapore,2020-01-22,3
459,Indonesia,2020-01-22,3
460,United Kingdom,2020-01-22,35
461,United Arab Emirates,2020-01-22,1
462,Qatar,2020-01-22,1
463,Papua New Guinea,2020-01-22,2
464,Iran,2020-01-22,1
465,Canada,2020-01-22,86
466,Poland,2020-01-22,1
467,Australia,2020-01-22,39
468,Chile,2020-01-22,1
469,China,2020-01-22,4
470,Tunisia,2020-01-22,2
471,Ireland,2020-01-22,4
472,Ghana,2020-01-22,7
473,Philippines,2020-01-22,23
474,Zimbabwe,2020-01-22,1
475,Saint Lucia,2020-01-22,1
476,India,2020-01-22,15
477,Peru,2020-01-22,2
478,Somalia,2020-01-22,1
479,Denmark,2020-01-22,1
480,Colombia,2020-01-22,4
481,Cameroon,2020-01-22,3
482,Spain,2020-01-22,3
483,Mongolia,2020-01-22,3
484,Costa Rica,2020-01-22,1
485,Germany,2020-01-22,1
486,Switzerland,2020-01-22,3
487,France,2020-01-22,2
488,Turkey,2020-01-22,9
489,New Zealand,2020-01-22,6
490,Mali,2020-01-22,3
491,Venezuela,2020-01-22,1
492,Sri Lanka,2020-01-22,1
493,Malaysia,2020-01-22,2
494,Brazil,2020-01-22,4
495,Botswana,2020-01-22,2
496,Gabon,2020-01-22,2
497,Nigeria,2020-01-22,11
498,Morocco,2020-01-22,4
499,Fiji,2020-01-22,4
500,Austria,2020-01-22,1
501,Mexico,2020-01-22,2
502,Sudan,2020-01-22,1
503,Norway,2020-01-22,1
504,Pakistan,2020-01-22,3
505,Dominican Republic,2020-01-22,1
506,Japan,2020-01-22,6
507,Azerbaijan,2020-01-22,1
508,Zambia,2020-01-23,1
509,Yemen,2020-01-23,1
510,Fiji,2020-01-23,1
511,Argentina,2020-01-23,1
512,France,2020-01-23,1
513,Turkey,2020-01-23,8
514,Pakistan,2020-01-23,1
515,United Kingdom,2020-01-23,36
516,New Zealand,2020-01-23,5
517,Oman,2020-01-23,1
518,Malaysia,2020-01-23,2
519,Netherlands,2020-01-23,1
520,Romania,2020-01-23,1
521,Brazil,2020-01-23,3
522,Sweden,2020-01-23,1
523,Singapore,2020-01-23,1
524,Cuba,2020-01-23,1
525,Jamaica,2020-01-23,2
526,Chile,2020-01-23,2
527,South Africa,2020-01-23,1
528,Saint Kitts and Nevis,2020-01-23,1
529,Nepal,2020-01-23,1
530,Indonesia,2020-01-23,1
531,Mali,2020-01-23,2
532,Japan,2020-01-23,5
533,Mexico,2020-01-23,1
534,Gabon,2020-01-23,1
535,Azerbaijan,2020-01-23,1
536,Canada,2020-01-23,52
537,Botswana,2020-01-23,1
538,Australia,2020-01-23,14
539,Albania,2020-01-23,2
540,Costa Rica,2020-01-23,2
541,Italy,2020-01-23,1
542,India,2020-01-23,4
543,Cameroon,2020-01-23,1
544,Philippines,2020-01-23,8
545,South Korea,2020-01-23,2
546,Cambodia,2020-01-23,1
547,Israel,2020-01-23,2
548,Tunisia,2020-01-23,1
549,Ireland,2020-01-23,1
550,China,2020-01-23,2
551,Spain,2020-01-23,1
552,Kenya,2020-01-23,1
553,Denmark,2020-01-23,1
554,Panama,2020-01-23,9
555,Ghana,2020-01-23,3
556,Belize,2020-01-24,1
557,Ecuador,2020-01-24,1
558,Botswana,2020-01-24,1
559,Sweden,2020-01-24,3
560,Turkey,2020-01-24,9
561,Georgia,2020-01-24,1
562,Cyprus,2020-01-24,1
563,Mongolia,2020-01-24,1
564,Greece,2020-01-24,1
565,Chile,2020-01-24,4
566,India,2020-01-24,9
567,Argentina,2020-01-24,1
568,China,2020-01-24,2
569,Singapore,2020-01-24,4
570,Tunisia,2020-01-24,2
571,Jamaica,2020-01-24,1
572,Morocco,2020-01-24,3
573,Nigeria,2020-01-24,9
574,Philippines,2020-01-24,10
575,Israel,2020-01-24,3
576,Cameroon,2020-01-24,4
577,Colombia,2020-01-24,3
578,Australia,2020-01-24,28
579,Uganda,2020-01-24,1
580,Azerbaijan,2020-01-24,4
581,Canada,2020-01-24,74
582,Germany,2020-01-24,2
583,Japan,2020-01-24,4
584,Norway,2020-01-24,1
585,Fiji,2020-01-24,1
586,South Korea,2020-01-24,3
587,Panama,2020-01-24,6
588,Gabon,2020-01-24,4
589,Pakistan,2020-01-24,3
590,Kenya,2020-01-24,1
591,Brazil,2020-01-24,1
592,Ireland,2020-01-24,1
593,Spain,2020-01-24,1
594,Saudi Arabia,2020-01-24,2
595,Belgium,2020-01-24,2
596,Malaysia,2020-01-24,3
597,Denmark,2020-01-24,2
598,South Africa,2020-01-24,1
599,Cuba,2020-01-24,1
600,Venezuela,2020-01-24,1
601,Netherlands,2020-01-24,3
602,Egypt,2020-01-24,2
603,New Zealand,2020-01-24,4
604,Iran,2020-01-24,2
605,Ghana,2020-01-24,7
606,Trinidad and Tobago,2020-01-24,2
607,Switzerland,2020-01-24,3
608,Liberia,2020-01-24,3
609,Portugal,2020-01-24,1
610,Niger,2020-01-24,1
611,Qatar,2020-01-24,1
612,United Kingdom,2020-01-24,27
613,Denmark,2020-01-25,2
614,Gabon,2020-01-25,5
615,Ghana,2020-01-25,6
616,Egypt,2020-01-25,1
617,Fiji,2020-01-25,3
618,Colombia,2020-01-25,1
619,Turkey,2020-01-25,8
620,China,2020-01-25,1
621,Germany,2020-01-25,1
622,Ukraine,2020-01-25,1
623,Jamaica,2020-01-25,3
624,United Kingdom,2020-01-25,26
625,South Korea,2020-01-25,1
626,Thailand,2020-01-25,4
627,Botswana,2020-01-25,1
628,Panama,2020-01-25,4
629,Pakistan,2020-01-25,1
630,Japan,2020-01-25,7
631,Azerbaijan,2020-01-25,2
632,Cameroon,2020-01-25,3
633,Kenya,2020-01-25,2
634,Canada,2020-01-25,96
635,Nigeria,2020-01-25,5
636,Spain,2020-01-25,3
637,Switzerland,2020-01-25,3
638,Malaysia,2020-01-25,4
639,Brazil,2020-01-25,2
640,New Zealand,2020-01-25,6
641,Netherlands,2020-01-25,2
642,Sweden,2020-01-25,2
643,Morocco,2020-01-25,3
644,Mexico,2020-01-25,2
645,Montenegro,2020-01-25,1
646,Niger,2020-01-25,1
647,Australia,2020-01-25,19
648,Greenland,2020-01-25,1
649,Chile,2020-01-25,2
650,South Africa,2020-01-25,2
651,Argentina,2020-01-25,2
652,Saudi Arabia,2020-01-25,1
653,Russia,2020-01-25,2
654,Indonesia,2020-01-25,2
655,Zimbabwe,2020-01-25,1
656,Ireland,2020-01-25,2
657,Togo,2020-01-25,1
658,Israel,2020-01-25,1
659,Philippines,2020-01-25,2
660,Somalia,2020-01-25,2
661,Tunisia,2020-01-25,2
662,India,2020-01-25,6
663,Singapore,2020-01-25,1
664,New Zealand,2020-01-26,11
665,France,2020-01-26,1
666,Venezuela,2020-01-26,2
667,Somalia,2020-01-26,1
668,Barbados,2020-01-26,1
669,Belgium,2020-01-26,3
670,Sri Lanka,2020-01-26,1
671,Montenegro,2020-01-26,1
672,Denmark,2020-01-26,2
673,Singapore,2020-01-26,2
674,Zambia,2020-01-26,1
675,Egypt,2020-01-26,1
676,Saudi Arabia,2020-01-26,1
677,Nigeria,2020-01-26,6
678,Fiji,2020-01-26,1
679,Azerbaijan,2020-01-26,5
680,Cuba,2020-01-26,1
681,Norway,2020-01-26,1
682,South Sudan,2020-01-26,1
683,South Africa,2020-01-26,4
684,Panama,2020-01-26,4
685,Poland,2020-01-26,1
686,Philippines,2020-01-26,12
687,Peru,2020-01-26,1
688,Australia,2020-01-26,44
689,United Arab Emirates,2020-01-26,2
690,Spain,2020-01-26,3
691,Haiti,2020-01-26,1
692,Botswana,2020-01-26,5
693,Jamaica,2020-01-26,1
694,Switzerland,2020-01-26,3
695,Cameroon,2020-01-26,2
696,Chile,2020-01-26,3
697,Indonesia,2020-01-26,1
698,Syria,2020-01-26,1
699,Japan,2020-01-26,5
700,Ghana,2020-01-26,5
701,Germany,2020-01-26,5
702,Trinidad and Tobago,2020-01-26,1
703,Sudan,2020-01-26,2
704,Ireland,2020-01-26,3
705,United Kingdom,2020-01-26,28
706,Canada,2020-01-26,71
707,Thailand,2020-01-26,2
708,Israel,2020-01-26,2
709,Liberia,2020-01-26,1
710,China,2020-01-26,3
711,Colombia,2020-01-26,1
712,Malaysia,2020-01-26,5
713,Gabon,2020-01-26,3
714,Mexico,2020-01-26,2
715,India,2020-01-26,10
716,Georgia,2020-01-26,1
717,Tunisia,2020-01-26,5
718,Turkey,2020-01-26,18
719,Malta,2020-01-26,1
720,Italy,2020-01-26,4
721,Mali,2020-01-26,1
722,Brazil,2020-01-26,6
723,Ghana,2020-01-27,14
724,Hungary,2020-01-27,1
725,Iceland,2020-01-27,1
726,Greece,2020-01-27,2
727,Philippines,2020-01-27,12
728,Israel,2020-01-27,3
729,Portugal,2020-01-27,4
730,Seychelles,2020-01-27,1
731,Somalia,2020-01-27,2
732,South Africa,2020-01-27,1
733,Singapore,2020-01-27,2
734,Saudi Arabia,2020-01-27,1
735,India,2020-01-27,12
736,Tunisia,2020-01-27,4
737,Indonesia,2020-01-27,2
738,Mexico,2020-01-27,2
739,Egypt,2020-01-27,1
740,Mongolia,2020-01-27,3
741,Gabon,2020-01-27,1
742,Sri Lanka,2020-01-27,1
743,Georgia,2020-01-27,1
744,Morocco,2020-01-27,3
745,Turkey,2020-01-27,3
746,Sweden,2020-01-27,2
747,France,2020-01-27,1
748,New Zealand,2020-01-27,12
749,Spain,2020-01-27,3
750,Kenya,2020-01-27,1
751,Fiji,2020-01-27,2
752,Jordan,2020-01-27,1
753,Nigeria,2020-01-27,7
754,Japan,2020-01-27,4
755,Norway,2020-01-27,1
756,Jamaica,2020-01-27,2
757,Pakistan,2020-01-27,3
758,Germany,2020-01-27,5
759,Panama,2020-01-27,4
760,Estonia,2020-01-27,2
761,South Korea,2020-01-27,3
762,Thailand,2020-01-27,1
763,Italy,2020-01-27,1
764,Malaysia,2020-01-27,5
765,Ireland,2020-01-27,3
766,United Arab Emirates,2020-01-27,1
767,China,2020-01-27,1
768,Australia,2020-01-27,37
769,Canada,2020-01-27,80
770,United Kingdom,2020-01-27,45
771,Cambodia,2020-01-27,1
772,Botswana,2020-01-27,2
773,Vietnam,2020-01-27,1
774,Argentina,2020-01-27,1
775,Antigua and Barbuda,2020-01-27,1
776,Azerbaijan,2020-01-27,8
777,Denmark,2020-01-27,1
778,Chile,2020-01-27,1
779,Cameroon,2020-01-27,6
780,Venezuela,2020-01-27,2
781,Colombia,2020-01-27,4
782,Uruguay,2020-01-28,1
783,Fiji,2020-01-28,1
784,United Arab Emirates,2020-01-28,1
785,Ireland,2020-01-28,2
786,Australia,2020-01-28,36
787,India,2020-01-28,6
788,Venezuela,2020-01-28,1
789,Mexico,2020-01-28,3
790,Israel,2020-01-28,2
791,South Korea,2020-01-28,1
792,Italy,2020-01-28,3
793,Tunisia,2020-01-28,2
794,Morocco,2020-01-28,5
795,New Zealand,2020-01-28,2
796,Sri Lanka,2020-01-28,1
797,Chile,2020-01-28,2
798,Central African Republic,2020-01-28,2
799,Philippines,2020-01-28,5
800,Spain,2020-01-28,1
801,Norway,2020-01-28,2
802,Nigeria,2020-01-28,2
803,Azerbaijan,2020-01-28,5
804,Tanzania,2020-01-28,1
805,Panama,2020-01-28,8
806,Thailand,2020-01-28,1
807,Malaysia,2020-01-28,3
808,Poland,2020-01-28,1
809,Jamaica,2020-01-28,5
810,Canada,2020-01-28,97
811,Denmark,2020-01-28,2
812,Kenya,2020-01-28,2
813,Germany,2020-01-28,2
814,Seychelles,2020-01-28,1
815,Gabon,2020-01-28,5
816,Colombia,2020-01-28,2
817,Singapore,2020-01-28,3
818,Jordan,2020-01-28,1
819,Japan,2020-01-28,8
820,Somalia,2020-01-28,4
821,Georgia,2020-01-28,1
822,Turkey,2020-01-28,10
823,Cameroon,2020-01-28,4
824,Ghana,2020-01-28,5
825,Nepal,2020-01-28,1
826,Saudi Arabia,2020-01-28,1
827,Greece,2020-01-28,1
828,United Kingdom,2020-01-28,35
829,China,2020-01-28,1
830,Ecuador,2020-01-28,1
831,South Africa,2020-01-28,3
832,Malaysia,2020-01-29,2
833,Denmark,2020-01-29,1
834,Fiji,2020-01-29,2
835,Morocco,2020-01-29,2
836,Thailand,2020-01-29,1
837,Cameroon,2020-01-29,2
838,Uzbekistan,2020-01-29,1
839,Brazil,2020-01-29,1
840,Sweden,2020-01-29,1
841,Botswana,2020-01-29,4
842,Israel,2020-01-29,1
843,Mexico,2020-01-29,1
844,Turkey,2020-01-29,8
845,Italy,2020-01-29,2
846,Kenya,2020-01-29,1
847,Jamaica,2020-01-29,4
848,Canada,2020-01-29,78
849,Latvia,2020-01-29,1
850,United Kingdom,2020-01-29,21
851,Bulgaria,2020-01-29,1
852,Mongolia,2020-01-29,1
853,Japan,2020-01-29,4
854,Costa Rica,2020-01-29,1
855,Romania,2020-01-29,1
856,Greece,2020-01-29,2
857,Ghana,2020-01-29,7
858,Philippines,2020-01-29,17
859,Australia,2020-01-29,31
860,Saudi Arabia,2020-01-29,1
861,Barbados,2020-01-29,1
862,India,2020-01-29,6
863,Papua New Guinea,2020-01-29,2
864,Argentina,2020-01-29,3
