,Country/Region,only_date,size
2509,Bolivia,2020-03-10,1
2510,Philippines,2020-03-10,2
2511,Pakistan,2020-03-10,1
2512,Mongolia,2020-03-10,3
2513,Mexico,2020-03-10,2
2514,Fiji,2020-03-10,3
2515,Ireland,2020-03-10,5
2516,Singapore,2020-03-10,1
2517,Botswana,2020-03-10,6
2518,Tunisia,2020-03-11,6
2519,Turkey,2020-03-11,12
2520,Spain,2020-03-11,1
2521,Seychelles,2020-03-11,3
2522,Slovakia,2020-03-11,1
2523,Switzerland,2020-03-11,1
2524,Somalia,2020-03-11,1
2525,United Kingdom,2020-03-11,27
2526,Tanzania,2020-03-11,1
2527,South Africa,2020-03-11,2
2528,United Arab Emirates,2020-03-11,1
2529,Singapore,2020-03-11,1
2530,Japan,2020-03-11,2
2531,Azerbaijan,2020-03-11,4
2532,Egypt,2020-03-11,1
2533,Bolivia,2020-03-11,1
2534,El Salvador,2020-03-11,1
2535,Mongolia,2020-03-11,2
2536,Argentina,2020-03-11,2
2537,Jamaica,2020-03-11,2
2538,Panama,2020-03-11,6
2539,Fiji,2020-03-11,1
2540,Canada,2020-03-11,59
2541,Italy,2020-03-11,1
2542,France,2020-03-11,2
2543,Gabon,2020-03-11,6
2544,Israel,2020-03-11,8
2545,Botswana,2020-03-11,1
2546,Dominican Republic,2020-03-11,1
2547,Austria,2020-03-11,1
2548,Morocco,2020-03-11,8
2549,Cameroon,2020-03-11,2
2550,Germany,2020-03-11,5
2551,Burkina Faso,2020-03-11,1
2552,Ireland,2020-03-11,4
2553,Iran,2020-03-11,1
2554,Nigeria,2020-03-11,5
2555,Brazil,2020-03-11,3
2556,New Zealand,2020-03-11,1
2557,Niger,2020-03-11,2
2558,Ghana,2020-03-11,17
2559,India,2020-03-11,6
2560,Bulgaria,2020-03-11,1
2561,Guyana,2020-03-11,1
2562,Georgia,2020-03-11,2
2563,Denmark,2020-03-11,2
2564,Australia,2020-03-11,21
2565,Malaysia,2020-03-11,1
2566,Liberia,2020-03-11,2
2567,Costa Rica,2020-03-11,2
2568,China,2020-03-11,1
2569,Bahamas,2020-03-11,1
2570,Lebanon,2020-03-11,1
2571,Mexico,2020-03-11,2
2572,Central African Republic,2020-03-11,1
2573,Colombia,2020-03-11,4
2574,Albania,2020-03-11,1
2575,Chile,2020-03-11,1
2576,Mexico,2020-03-12,2
2577,Cameroon,2020-03-12,2
2578,Norway,2020-03-12,1
2579,Botswana,2020-03-12,3
2580,South Africa,2020-03-12,2
2581,Albania,2020-03-12,3
2582,United Kingdom,2020-03-12,30
2583,Montenegro,2020-03-12,2
2584,Morocco,2020-03-12,10
2585,Germany,2020-03-12,6
2586,Colombia,2020-03-12,4
2587,Burkina Faso,2020-03-12,1
2588,Gabon,2020-03-12,4
2589,Portugal,2020-03-12,3
2590,Nigeria,2020-03-12,6
2591,Switzerland,2020-03-12,1
2592,India,2020-03-12,5
2593,New Zealand,2020-03-12,2
2594,Niger,2020-03-12,1
2595,Mali,2020-03-12,1
2596,Ghana,2020-03-12,10
2597,Seychelles,2020-03-12,1
2598,Malaysia,2020-03-12,1
2599,Brazil,2020-03-12,2
2600,Chile,2020-03-12,3
2601,Ireland,2020-03-12,5
2602,Liberia,2020-03-12,2
2603,Spain,2020-03-12,4
2604,Israel,2020-03-12,6
2605,Mongolia,2020-03-12,3
2606,Egypt,2020-03-12,1
2607,Belgium,2020-03-12,1
2608,Argentina,2020-03-12,5
2609,Tunisia,2020-03-12,4
2610,Jamaica,2020-03-12,2
2611,Turkey,2020-03-12,6
2612,Bolivia,2020-03-12,1
2613,Azerbaijan,2020-03-12,8
2614,Panama,2020-03-12,8
2615,Philippines,2020-03-12,2
2616,Trinidad and Tobago,2020-03-12,1
2617,Peru,2020-03-12,1
2618,Japan,2020-03-12,2
2619,France,2020-03-12,3
2620,San Marino,2020-03-12,1
2621,Finland,2020-03-12,1
2622,Belize,2020-03-12,1
2623,Canada,2020-03-12,67
2624,Somalia,2020-03-12,2
2625,Australia,2020-03-12,14
2626,Saint Lucia,2020-03-12,1
2627,South Korea,2020-03-12,1
2628,Hungary,2020-03-13,1
2629,Brazil,2020-03-13,1
2630,Japan,2020-03-13,2
2631,Australia,2020-03-13,20
2632,Belgium,2020-03-13,1
2633,Jamaica,2020-03-13,1
2634,Mali,2020-03-13,1
2635,New Zealand,2020-03-13,2
2636,Indonesia,2020-03-13,3
2637,Somalia,2020-03-13,1
2638,India,2020-03-13,6
2639,United Kingdom,2020-03-13,40
2640,Singapore,2020-03-13,2
2641,Mongolia,2020-03-13,2
2642,Liberia,2020-03-13,6
2643,Ireland,2020-03-13,3
2644,Botswana,2020-03-13,3
2645,Kuwait,2020-03-13,1
2646,Morocco,2020-03-13,5
2647,Italy,2020-03-13,5
2648,Israel,2020-03-13,7
2649,South Africa,2020-03-13,2
2650,Azerbaijan,2020-03-13,2
2651,Ghana,2020-03-13,3
2652,Malaysia,2020-03-13,1
2653,France,2020-03-13,2
2654,Germany,2020-03-13,2
2655,Canada,2020-03-13,60
2656,Egypt,2020-03-13,1
2657,Panama,2020-03-13,5
2658,Venezuela,2020-03-13,1
2659,Thailand,2020-03-13,1
2660,Cyprus,2020-03-13,1
2661,Argentina,2020-03-13,3
2662,Tunisia,2020-03-13,3
2663,Nigeria,2020-03-13,3
2664,Turkey,2020-03-13,7
2665,Cameroon,2020-03-13,1
2666,Switzerland,2020-03-13,1
2667,Philippines,2020-03-13,3
2668,Niger,2020-03-13,1
2669,Seychelles,2020-03-13,1
2670,Costa Rica,2020-03-13,1
2671,Albania,2020-03-13,1
2672,Colombia,2020-03-13,2
2673,Gabon,2020-03-13,6
2674,China,2020-03-13,2
2675,Chile,2020-03-13,3
2676,Fiji,2020-03-15,4
2677,Argentina,2020-03-15,10
2678,Italy,2020-03-15,2
2679,Bosnia and Herzegovina,2020-03-15,1
2680,Panama,2020-03-15,12
2681,Israel,2020-03-15,12
2682,Trinidad and Tobago,2020-03-15,2
2683,Canada,2020-03-15,78
2684,Thailand,2020-03-15,2
2685,Egypt,2020-03-15,4
2686,Denmark,2020-03-15,2
2687,Paraguay,2020-03-15,2
2688,Japan,2020-03-15,3
2689,Turkey,2020-03-15,13
2690,Tunisia,2020-03-15,2
2691,Philippines,2020-03-15,10
2692,Costa Rica,2020-03-15,2
2693,Liberia,2020-03-15,2
2694,Mali,2020-03-15,2
2695,China,2020-03-15,4
2696,United Kingdom,2020-03-15,58
2697,Azerbaijan,2020-03-15,9
2698,Mexico,2020-03-15,6
2699,Chile,2020-03-15,2
2700,Saudi Arabia,2020-03-15,2
2701,Netherlands,2020-03-15,8
2702,Indonesia,2020-03-15,4
2703,India,2020-03-15,14
2704,France,2020-03-15,2
2705,Germany,2020-03-15,6
2706,Namibia,2020-03-15,2
2707,Nigeria,2020-03-15,4
2708,New Zealand,2020-03-15,12
2709,Seychelles,2020-03-15,6
2710,Botswana,2020-03-15,3
2711,Ghana,2020-03-15,10
2712,Switzerland,2020-03-15,5
2713,Ireland,2020-03-15,8
2714,Australia,2020-03-15,40
2715,Montenegro,2020-03-15,4
2716,Morocco,2020-03-15,7
2717,Venezuela,2020-03-15,2
2718,United Arab Emirates,2020-03-15,2
2719,Georgia,2020-03-15,4
2720,Spain,2020-03-15,5
2721,Brazil,2020-03-15,4
2722,Greece,2020-03-15,2
2723,Norway,2020-03-15,1
2724,Gabon,2020-03-15,2
2725,Haiti,2020-03-15,2
2726,Costa Rica,2020-03-16,2
2727,United Kingdom,2020-03-16,72
2728,China,2020-03-16,2
2729,South Africa,2020-03-16,4
2730,Colombia,2020-03-16,10
2731,Liberia,2020-03-16,2
2732,Ghana,2020-03-16,6
2733,Germany,2020-03-16,10
2734,Cuba,2020-03-16,2
2735,Japan,2020-03-16,4
2736,Tunisia,2020-03-16,6
2737,Israel,2020-03-16,2
2738,Sweden,2020-03-16,6
2739,Fiji,2020-03-16,2
2740,Gabon,2020-03-16,11
2741,Cameroon,2020-03-16,4
2742,Italy,2020-03-16,2
2743,Georgia,2020-03-16,2
2744,Ireland,2020-03-16,4
2745,India,2020-03-16,16
2746,Canada,2020-03-16,124
2747,Chile,2020-03-16,2
2748,Denmark,2020-03-16,2
2749,Botswana,2020-03-16,4
2750,Indonesia,2020-03-16,8
2751,Sri Lanka,2020-03-16,2
2752,Turkey,2020-03-16,11
2753,South Korea,2020-03-16,1
2754,Belgium,2020-03-16,4
2755,Switzerland,2020-03-16,2
2756,United Arab Emirates,2020-03-16,2
2757,Jamaica,2020-03-16,6
2758,Malta,2020-03-16,2
2759,Pakistan,2020-03-16,2
2760,Venezuela,2020-03-16,3
2761,Australia,2020-03-16,39
2762,Albania,2020-03-16,6
2763,Philippines,2020-03-16,2
2764,Mali,2020-03-16,5
2765,Montenegro,2020-03-16,4
2766,Uruguay,2020-03-16,2
2767,Seychelles,2020-03-16,8
2768,Argentina,2020-03-16,9
2769,Azerbaijan,2020-03-16,8
2770,Morocco,2020-03-16,22
2771,Panama,2020-03-16,6
2772,Nigeria,2020-03-16,2
2773,New Zealand,2020-03-16,5
2774,Botswana,2020-03-17,4
2775,Pakistan,2020-03-17,2
2776,Brazil,2020-03-17,1
2777,Panama,2020-03-17,20
2778,Belgium,2020-03-17,2
2779,Fiji,2020-03-17,10
2780,Mexico,2020-03-17,2
2781,Jamaica,2020-03-17,3
2782,Morocco,2020-03-17,12
2783,Thailand,2020-03-17,2
2784,Uruguay,2020-03-17,2
2785,France,2020-03-17,2
2786,Bolivia,2020-03-17,2
2787,Ghana,2020-03-17,11
2788,Seychelles,2020-03-17,2
2789,Ireland,2020-03-17,8
2790,Germany,2020-03-17,4
2791,Bulgaria,2020-03-17,2
2792,Nigeria,2020-03-17,3
2793,Singapore,2020-03-17,4
2794,Mongolia,2020-03-17,10
2795,Burkina Faso,2020-03-17,2
2796,Israel,2020-03-17,10
2797,United Arab Emirates,2020-03-17,2
2798,Argentina,2020-03-17,7
2799,Venezuela,2020-03-17,2
2800,Cameroon,2020-03-17,2
2801,Canada,2020-03-17,105
2802,Gabon,2020-03-17,4
2803,Greece,2020-03-17,2
2804,Italy,2020-03-17,4
2805,Saint Lucia,2020-03-17,2
2806,Colombia,2020-03-17,4
2807,United Kingdom,2020-03-17,71
2808,Cuba,2020-03-17,4
2809,Azerbaijan,2020-03-17,8
2810,Turkey,2020-03-17,18
2811,Indonesia,2020-03-17,8
2812,Liberia,2020-03-17,6
2813,Mali,2020-03-17,6
2814,Philippines,2020-03-17,4
2815,Sudan,2020-03-17,2
2816,South Africa,2020-03-17,4
2817,India,2020-03-17,14
2818,Tunisia,2020-03-17,2
2819,Somalia,2020-03-17,2
2820,Costa Rica,2020-03-17,2
2821,New Zealand,2020-03-17,4
2822,Chile,2020-03-17,4
2823,Albania,2020-03-17,3
2824,Malaysia,2020-03-17,2
2825,Ecuador,2020-03-17,2
2826,Australia,2020-03-17,32
2827,Argentina,2020-03-18,5
2828,Georgia,2020-03-18,2
2829,Mali,2020-03-18,6
2830,Israel,2020-03-18,2
2831,Philippines,2020-03-18,6
2832,Canada,2020-03-18,106
2833,Nigeria,2020-03-18,20
2834,Colombia,2020-03-18,6
2835,Costa Rica,2020-03-18,2
2836,Niger,2020-03-18,5
2837,United Kingdom,2020-03-18,60
2838,Germany,2020-03-18,10
2839,Ireland,2020-03-18,2
2840,Portugal,2020-03-18,2
2841,Bulgaria,2020-03-18,4
2842,Spain,2020-03-18,4
2843,Chile,2020-03-18,4
2844,Seychelles,2020-03-18,8
2845,Ghana,2020-03-18,19
2846,Australia,2020-03-18,37
2847,Sudan,2020-03-18,2
2848,Azerbaijan,2020-03-18,5
2849,Mexico,2020-03-18,8
2850,Jordan,2020-03-18,2
2851,New Zealand,2020-03-18,8
2852,Panama,2020-03-18,18
2853,Egypt,2020-03-18,2
2854,Japan,2020-03-18,7
2855,Somalia,2020-03-18,4
2856,Russia,2020-03-18,2
2857,Dominican Republic,2020-03-18,2
2858,Indonesia,2020-03-18,4
2859,Turkey,2020-03-18,16
2860,Paraguay,2020-03-18,2
2861,Fiji,2020-03-18,4
2862,Botswana,2020-03-18,4
2863,Cameroon,2020-03-18,8
2864,Morocco,2020-03-18,8
2865,Pakistan,2020-03-18,2
2866,Tunisia,2020-03-18,6
2867,India,2020-03-18,10
2868,France,2020-03-18,4
2869,Albania,2020-03-18,2
2870,Jamaica,2020-03-18,4
2871,Brazil,2020-03-18,8
2872,South Africa,2020-03-18,4
2873,Mongolia,2020-03-18,6
2874,Venezuela,2020-03-18,2
2875,Saudi Arabia,2020-03-18,2
2876,Gabon,2020-03-18,15
2877,Vietnam,2020-03-18,2
2878,Sweden,2020-03-19,6
2879,New Zealand,2020-03-19,8
2880,Brazil,2020-03-19,7
2881,Malaysia,2020-03-19,2
2882,Germany,2020-03-19,4
2883,Poland,2020-03-19,2
2884,Portugal,2020-03-19,2
2885,Colombia,2020-03-19,8
2886,Costa Rica,2020-03-19,2
2887,Cuba,2020-03-19,2
2888,Albania,2020-03-19,2
2889,Denmark,2020-03-19,2
2890,Turkey,2020-03-19,12
2891,Panama,2020-03-19,14
2892,Egypt,2020-03-19,2
2893,Canada,2020-03-19,107
2894,Estonia,2020-03-19,2
2895,Fiji,2020-03-19,2
2896,Pakistan,2020-03-19,2
2897,France,2020-03-19,2
2898,Cameroon,2020-03-19,5
2899,Gabon,2020-03-19,8
2900,Georgia,2020-03-19,2
2901,Argentina,2020-03-19,6
2902,Nigeria,2020-03-19,14
2903,Niger,2020-03-19,1
2904,Ghana,2020-03-19,4
2905,India,2020-03-19,20
2906,Seychelles,2020-03-19,10
2907,Austria,2020-03-19,1
2908,Spain,2020-03-19,2
2909,Ireland,2020-03-19,2
2910,Montenegro,2020-03-19,2
2911,Singapore,2020-03-19,2
2912,Azerbaijan,2020-03-19,2
2913,United Kingdom,2020-03-19,66
2914,Israel,2020-03-19,26
2915,Italy,2020-03-19,2
2916,Mongolia,2020-03-19,2
2917,Botswana,2020-03-19,2
2918,Bangladesh,2020-03-19,2
2919,Jamaica,2020-03-19,2
2920,Morocco,2020-03-19,10
2921,Indonesia,2020-03-19,4
2922,Japan,2020-03-19,2
2923,Australia,2020-03-19,36
2924,Netherlands,2020-03-19,3
2925,Fiji,2020-03-20,8
2926,Belgium,2020-03-20,2
2927,Nigeria,2020-03-20,8
2928,Canada,2020-03-20,101
2929,Panama,2020-03-20,10
2930,Jamaica,2020-03-20,2
2931,Ireland,2020-03-20,9
2932,Egypt,2020-03-20,2
2933,Bulgaria,2020-03-20,1
2934,Azerbaijan,2020-03-20,4
2935,Philippines,2020-03-20,4
2936,South Africa,2020-03-20,2
2937,Argentina,2020-03-20,6
2938,Turkey,2020-03-20,4
2939,Israel,2020-03-20,10
2940,Georgia,2020-03-20,8
2941,Austria,2020-03-20,2
2942,Norway,2020-03-20,6
2943,Tunisia,2020-03-20,2
2944,Gabon,2020-03-20,14
2945,Spain,2020-03-20,12
2946,Bangladesh,2020-03-20,2
2947,Albania,2020-03-20,10
2948,Saudi Arabia,2020-03-20,2
2949,Pakistan,2020-03-20,2
2950,Cameroon,2020-03-20,4
2951,Somalia,2020-03-20,2
2952,Mexico,2020-03-20,3
2953,Tanzania,2020-03-20,2
2954,Mongolia,2020-03-20,6
2955,India,2020-03-20,22
2956,Kenya,2020-03-20,2
2957,Netherlands,2020-03-20,4
2958,Australia,2020-03-20,17
2959,New Zealand,2020-03-20,4
2960,Portugal,2020-03-20,4
2961,Chile,2020-03-20,2
2962,Poland,2020-03-20,6
2963,Botswana,2020-03-20,8
2964,Sweden,2020-03-20,4
2965,United Kingdom,2020-03-20,59
2966,Morocco,2020-03-20,2
2967,Brazil,2020-03-20,2
2968,Colombia,2020-03-20,8
2969,Ghana,2020-03-20,14
2970,Iraq,2020-03-20,2
2971,Seychelles,2020-03-20,8
2972,Poland,2020-03-21,2
2973,France,2020-03-21,4
2974,Indonesia,2020-03-21,6
2975,Somalia,2020-03-21,4
2976,Australia,2020-03-21,47
2977,Italy,2020-03-21,6
2978,United Kingdom,2020-03-21,66
2979,Albania,2020-03-21,2
2980,Jamaica,2020-03-21,8
2981,Lebanon,2020-03-21,2
2982,India,2020-03-21,12
2983,Japan,2020-03-21,2
2984,Egypt,2020-03-21,2
2985,South Korea,2020-03-21,2
2986,Botswana,2020-03-21,6
2987,Panama,2020-03-21,8
2988,Belgium,2020-03-21,2
2989,Fiji,2020-03-21,2
2990,Turkey,2020-03-21,10
2991,Chile,2020-03-21,2
2992,Pakistan,2020-03-21,6
2993,Netherlands,2020-03-21,2
2994,Denmark,2020-03-21,2
2995,Cameroon,2020-03-21,6
2996,Thailand,2020-03-21,2
2997,Mexico,2020-03-21,4
2998,Venezuela,2020-03-21,2
2999,Gabon,2020-03-21,6
3000,Colombia,2020-03-21,2
3001,New Zealand,2020-03-21,8
3002,Ireland,2020-03-21,8
3003,Costa Rica,2020-03-21,2
3004,Liberia,2020-03-21,2
3005,Seychelles,2020-03-21,6
3006,Canada,2020-03-21,95
3007,Germany,2020-03-21,4
3008,Malta,2020-03-21,2
3009,Nigeria,2020-03-21,6
3010,Mali,2020-03-21,4
3011,South Africa,2020-03-21,6
3012,Philippines,2020-03-21,3
3013,Malaysia,2020-03-21,2
3014,Azerbaijan,2020-03-21,12
3015,Ghana,2020-03-21,20
3016,Spain,2020-03-21,5
3017,Tunisia,2020-03-21,5
3018,Brazil,2020-03-21,1
3019,China,2020-03-21,2
3020,Argentina,2020-03-21,2
3021,Israel,2020-03-21,10
3022,Georgia,2020-03-21,6
3023,Morocco,2020-03-21,13
3024,Panama,2020-04-29,46
3025,Turkey,2020-04-29,46
3026,Liberia,2020-04-29,4
3027,Malaysia,2020-04-29,9
3028,Kuwait,2020-04-29,3
3029,Libya,2020-04-29,1
3030,United Kingdom,2020-04-29,187
3031,Bangladesh,2020-04-29,2
3032,Egypt,2020-04-29,7
3033,Colombia,2020-04-29,21
3034,Kenya,2020-04-29,16
3035,Azerbaijan,2020-04-29,29
3036,Chile,2020-04-29,12
3037,Somalia,2020-04-29,6
3038,Yemen,2020-04-29,1
3039,Tunisia,2020-04-29,12
3040,Philippines,2020-04-29,15
3041,Romania,2020-04-29,3
3042,Peru,2020-04-29,4
3043,China,2020-04-29,7
3044,South Africa,2020-04-29,15
3045,Central African Republic,2020-04-29,1
3046,Maldives,2020-04-29,2
3047,Lebanon,2020-04-29,1
3048,Portugal,2020-04-29,2
3049,Albania,2020-04-29,5
3050,Papua New Guinea,2020-04-29,2
3051,Poland,2020-04-29,3
3052,Canada,2020-04-29,394
3053,Zimbabwe,2020-04-29,5
3054,Lithuania,2020-04-29,1
3055,Denmark,2020-04-29,3
3056,Mali,2020-04-29,8
3057,Costa Rica,2020-04-29,6
3058,Mexico,2020-04-29,6
3059,Japan,2020-04-29,18
3060,New Zealand,2020-04-29,18
3061,Gambia,2020-04-29,1
3062,Austria,2020-04-29,3
3063,Iraq,2020-04-29,1
3064,Israel,2020-04-29,35
3065,Tanzania,2020-04-29,1
3066,Georgia,2020-04-29,9
3067,Nigeria,2020-04-29,138
3068,Jordan,2020-04-29,1
3069,Burkina Faso,2020-04-29,4
3070,Singapore,2020-04-29,16
3071,Sweden,2020-04-29,2
3072,Mongolia,2020-04-29,7
3073,Brazil,2020-04-29,12
3074,Niger,2020-04-29,3
3075,Ireland,2020-04-29,19
3076,Montenegro,2020-04-29,4
3077,Germany,2020-04-29,19
3078,Bulgaria,2020-04-29,4
3079,Argentina,2020-04-29,21
3080,United Arab Emirates,2020-04-29,8
3081,Australia,2020-04-29,126
3082,Seychelles,2020-04-29,8
3083,Spain,2020-04-29,8
3084,Ghana,2020-04-29,32
3085,Morocco,2020-04-29,31
3086,Switzerland,2020-04-29,8
3087,Greece,2020-04-29,5
3088,Gabon,2020-04-29,44
3089,Italy,2020-04-29,9
3090,Malta,2020-04-29,1
3091,Uganda,2020-04-29,1
3092,South Korea,2020-04-29,3
3093,India,2020-04-29,106
3094,Botswana,2020-04-29,20
3095,Sudan,2020-04-29,2
3096,Saint Lucia,2020-04-29,1
3097,Venezuela,2020-04-29,6
3098,South Sudan,2020-04-29,3
3099,Belgium,2020-04-29,11
3100,Fiji,2020-04-29,10
3101,Netherlands,2020-04-29,8
3102,Saudi Arabia,2020-04-29,3
3103,Namibia,2020-04-29,1
3104,Finland,2020-04-29,1
3105,Norway,2020-04-29,3
3106,Uruguay,2020-04-29,1
3107,France,2020-04-29,13
3108,Oman,2020-04-29,1
3109,Jamaica,2020-04-29,11
3110,Pakistan,2020-04-29,16
3111,Haiti,2020-04-29,1
3112,Thailand,2020-04-29,4
3113,Ukraine,2020-04-29,2
3114,Cameroon,2020-04-29,17
3115,Indonesia,2020-04-29,11
3116,Iceland,2020-04-29,2
3117,Guatemala,2020-04-29,1
3118,Botswana,2020-05-30,6
3119,Armenia,2020-05-30,1
3120,United Arab Emirates,2020-05-30,14
3121,Burkina Faso,2020-05-30,1
3122,Australia,2020-05-30,95
3123,Belarus,2020-05-30,1
3124,Bangladesh,2020-05-30,1
3125,Venezuela,2020-05-30,9
3126,Turkey,2020-05-30,67
3127,Uganda,2020-05-30,13
3128,Angola,2020-05-30,1
3129,Cameroon,2020-05-30,26
3130,Albania,2020-05-30,11
3131,Belgium,2020-05-30,14
3132,Azerbaijan,2020-05-30,12
3133,Austria,2020-05-30,2
3134,Bolivia,2020-05-30,1
3135,Bosnia and Herzegovina,2020-05-30,1
3136,Bulgaria,2020-05-30,3
3137,United Kingdom,2020-05-30,393
3138,Canada,2020-05-30,349
3139,Argentina,2020-05-30,19
3140,Brazil,2020-05-30,12
3141,Poland,2020-05-30,3
3142,Greece,2020-05-30,3
3143,South Korea,2020-05-30,1
3144,Iran,2020-05-30,2
3145,Indonesia,2020-05-30,9
3146,India,2020-05-30,101
3147,Sudan,2020-05-30,3
3148,Netherlands,2020-05-30,6
3149,Iceland,2020-05-30,1
3150,Sierra Leone,2020-05-30,2
3151,Hungary,2020-05-30,1
3152,Honduras,2020-05-30,1
3153,Morocco,2020-05-30,29
3154,New Zealand,2020-05-30,16
3155,Seychelles,2020-05-30,6
3156,Nicaragua,2020-05-30,1
3157,Greenland,2020-05-30,1
3158,Niger,2020-05-30,1
3159,Nigeria,2020-05-30,80
3160,Ghana,2020-05-30,45
3161,Germany,2020-05-30,21
3162,Switzerland,2020-05-30,5
3163,Syria,2020-05-30,1
3164,Sweden,2020-05-30,3
3165,Senegal,2020-05-30,2
3166,Spain,2020-05-30,11
3167,Montenegro,2020-05-30,1
3168,Libya,2020-05-30,1
3169,Liberia,2020-05-30,6
3170,South Africa,2020-05-30,39
3171,Malaysia,2020-05-30,3
3172,Lesotho,2020-05-30,1
3173,Mali,2020-05-30,4
3174,Somalia,2020-05-30,7
3175,Malta,2020-05-30,1
3176,Kenya,2020-05-30,19
3177,Ireland,2020-05-30,26
3178,Mexico,2020-05-30,12
3179,Chile,2020-05-30,8
3180,South Sudan,2020-05-30,1
3181,Zimbabwe,2020-05-30,3
3182,Slovenia,2020-05-30,1
3183,Jamaica,2020-05-30,15
3184,Mongolia,2020-05-30,13
3185,Italy,2020-05-30,14
3186,Israel,2020-05-30,30
3187,Singapore,2020-05-30,7
3188,Japan,2020-05-30,21
3189,Saudi Arabia,2020-05-30,9
3190,Guatemala,2020-05-30,1
3191,Luxembourg,2020-05-30,2
3192,Fiji,2020-05-30,4
3193,Cuba,2020-05-30,1
3194,Tunisia,2020-05-30,13
3195,Panama,2020-05-30,27
3196,Qatar,2020-05-30,3
3197,Finland,2020-05-30,1
3198,Ecuador,2020-05-30,1
3199,Russia,2020-05-30,6
3200,Denmark,2020-05-30,4
3201,Costa Rica,2020-05-30,5
3202,Rwanda,2020-05-30,2
3203,Paraguay,2020-05-30,1
3204,Pakistan,2020-05-30,26
3205,Thailand,2020-05-30,4
3206,Portugal,2020-05-30,2
3207,China,2020-05-30,3
3208,Georgia,2020-05-30,4
3209,Peru,2020-05-30,1
3210,Tanzania,2020-05-30,2
3211,Egypt,2020-05-30,10
3212,France,2020-05-30,13
3213,Romania,2020-05-30,2
3214,Colombia,2020-05-30,15
3215,Saint Kitts and Nevis,2020-05-30,1
3216,Philippines,2020-05-30,14
3217,Gabon,2020-05-30,53
3218,Trinidad and Tobago,2020-05-30,2
3219,Yemen,2020-06-13,2
3220,Peru,2020-06-13,5
3221,Slovakia,2020-06-13,2
3222,Austria,2020-06-13,15
3223,Moldova,2020-06-13,1
3224,Monaco,2020-06-13,2
3225,Malta,2020-06-13,11
3226,Uruguay,2020-06-13,4
3227,Mexico,2020-06-13,31
3228,Zambia,2020-06-13,4
3229,Portugal,2020-06-13,13
3230,Somalia,2020-06-13,19
3231,Mali,2020-06-13,9
3232,United Kingdom,2020-06-13,1375
3233,Maldives,2020-06-13,14
3234,Malaysia,2020-06-13,95
3235,Afghanistan,2020-06-13,16
3236,Philippines,2020-06-13,65
3237,Malawi,2020-06-13,2
3238,Qatar,2020-06-13,31
3239,Romania,2020-06-13,6
3240,Oman,2020-06-13,17
3241,Singapore,2020-06-13,104
3242,Norway,2020-06-13,9
3243,Saudi Arabia,2020-06-13,21
3244,Pakistan,2020-06-13,342
3245,Senegal,2020-06-13,6
3246,Nigeria,2020-06-13,376
3247,Venezuela,2020-06-13,19
3248,Serbia,2020-06-13,4
3249,Rwanda,2020-06-13,17
3250,Niger,2020-06-13,5
3251,Nicaragua,2020-06-13,9
3252,Luxembourg,2020-06-13,6
3253,Argentina,2020-06-13,53
3254,Russia,2020-06-13,8
3255,Armenia,2020-06-13,4
3256,Mongolia,2020-06-13,17
3257,Seychelles,2020-06-13,11
3258,Antigua and Barbuda,2020-06-13,1
3259,Angola,2020-06-13,3
3260,Algeria,2020-06-13,4
3261,Netherlands,2020-06-13,62
3262,Nepal,2020-06-13,24
3263,Albania,2020-06-13,5
3264,Namibia,2020-06-13,3
3265,Mozambique,2020-06-13,4
3266,Panama,2020-06-13,51
3267,Morocco,2020-06-13,66
3268,Papua New Guinea,2020-06-13,3
3269,Australia,2020-06-13,281
3270,Paraguay,2020-06-13,1
3271,Vietnam,2020-06-13,6
3272,New Zealand,2020-06-13,19
3273,Montenegro,2020-06-13,9
3274,Chile,2020-06-13,14
3275,Liechtenstein,2020-06-13,2
3276,Cameroon,2020-06-13,118
3277,Finland,2020-06-13,14
3278,Thailand,2020-06-13,36
3279,Ukraine,2020-06-13,5
3280,France,2020-06-13,87
3281,Gabon,2020-06-13,41
3282,Gambia,2020-06-13,2
3283,Tanzania,2020-06-13,10
3284,Togo,2020-06-13,1
3285,Cambodia,2020-06-13,3
3286,Burkina Faso,2020-06-13,5
3287,Georgia,2020-06-13,8
3288,Tajikistan,2020-06-13,1
3289,Syria,2020-06-13,2
3290,Switzerland,2020-06-13,57
3291,Bulgaria,2020-06-13,1
3292,Germany,2020-06-13,110
3293,Ghana,2020-06-13,109
3294,Burundi,2020-06-13,1
3295,Poland,2020-06-13,8
3296,Fiji,2020-06-13,25
3297,Trinidad and Tobago,2020-06-13,9
3298,Central African Republic,2020-06-13,2
3299,China,2020-06-13,34
3300,Canada,2020-06-13,1013
3301,Colombia,2020-06-13,74
3302,Costa Rica,2020-06-13,2
3303,Croatia,2020-06-13,1
3304,Tunisia,2020-06-13,27
3305,Cuba,2020-06-13,10
3306,Uganda,2020-06-13,60
3307,Cyprus,2020-06-13,6
3308,Djibouti,2020-06-13,1
3309,Dominican Republic,2020-06-13,5
3310,Ecuador,2020-06-13,8
3311,Turkey,2020-06-13,199
3312,Egypt,2020-06-13,22
3313,Equatorial Guinea,2020-06-13,1
3314,Estonia,2020-06-13,2
3315,Ethiopia,2020-06-13,8
3316,Denmark,2020-06-13,11
3317,Brazil,2020-06-13,49
3318,Greece,2020-06-13,19
